GalaxyID,M_b_fit,a_fit,gamma_fit,ChiSq,M_b_fit_bulge,a_fit_bulge,gamma_fit_bulge,ChiSq_bulge
NGC6789,288293614.92713356,0.3226360592426393,-0.9992984793966696,0.03514103131097242,,,,
UGC07232,230168438.2230098,0.03496547634190084,-19.984749219207654,0.06497227194311013,,,,
UGC03546,65707039199.8531,0.6857291247848043,-3.810701392549996,599.7623592064566,,,,
NGC6503,,,,,,,,
UGC05005,33164864399.04097,16.05017329020035,0.68413396260099,7.89505831787733,,,,
UGC07690,1683251053.8576093,0.9936099565555843,0.630470603436077,0.4555042513614362,,,,
UGC00634,13744666325.085861,0.6680649896499765,-13.74907211482714,3.704598768417649,,,,
DDO154,1127091453.9075818,2.5649168336493484,0.1915810411976055,5.8239579419657606,,,,
UGC07603,862351855.0628575,0.6347096790677951,-0.7940768943894767,11.471065447104667,,,,
NGC3992,,,,,,,,
NGC4088,104589292156.80978,0.232138647919549,-25.884989722252456,1439.2892589966493,,,,
F579-V1,41928401884.365166,9.777355034810686,0.5167559065133042,28.13772389648873,,,,
ESO444-G084,522929573.84841186,0.39933491328657944,-2.5232008268623485,10.904833479237453,,,,
F565-V2,70233667086.37099,31.951912571211594,0.638980656692289,1.2465131755489387,,,,
UGC10310,18770843152.145786,6.984925210874689,0.17106921029203087,7.745155885218028,,,,
NGC5055,73223206275.54637,3.130429155795615,0.7438576979251724,403.2595795792987,,,,
NGC0801,,,,,,,,
F563-1,55296509616.27221,38.00325300559429,1.0342747334521782,13.603823145413417,,,,
NGC6946,67937327202.56496,1.0348058211488267,-2.819211385596686,3051.2898351521517,,,,
UGC06614,,,,,,,,
NGC3769,16389315030.854263,0.33105915128549573,-7.151889693181007,28.53419617102586,,,,
NGC3917,55407994298.30403,3.8544556843581805,-0.9304257925210846,300.00129268126955,,,,
UGC05999,,,,,,,,
NGC4085,30350531709.143326,2.155551372715328,-0.06341727119524948,33.62642051252158,,,,
NGC3198,61321329768.71426,7.154523234526691,0.828649945596045,2189.847535106065,,,,
F568-3,71789416105.25006,19.46490561243043,0.52115731306508,4.903834781659755,,,,
NGC5033,59105102572.66543,0.912474447827562,-2.6599342732363787,621.3453394221094,,,,
UGC11557,36151137086.22698,6.1090601529909865,0.4184365682606374,33.19847422695141,,,,
UGC02885,,,,,,,,
KK98-251,1497987381.7432203,0.9851056286030139,-2.690519368836157,5.884145841964463,,,,
NGC5907,,,,,,,,
UGC06917,1.4253879139587166e+19,55534144.54597974,1.6210744166680073,3.8618292673061294,,,,
UGC09992,3294125105.3704815,6.022819565083676,1.0177870771807043,0.48362391791904447,,,,
UGC04499,22442172002.64014,14.915055709759612,1.0648451836215558,6.730605085545327,,,,
NGC0289,87665807026.7333,5.448743755336799,1.3270246499698382,1798.2858098461302,,,,
UGC06983,727462869653.8984,525.0742395395316,1.7886872407186996,41.00225541680166,,,,
UGC06973,15084400989.201914,0.09218435461122479,-3.4230637960333987,3.169335489092229,3963046172.96381,1.5577841357924892e-05,123.84603420609437,0.00026381537706815224
UGC02487,,,,,,,,
UGC09037,,,,,,,,
NGC4051,,,,,,,,
F571-8,3956745772.3111205,0.5417086227736295,-1.4225514919902276,55.29400124697622,,,,
D564-8,125617286.06082015,0.5826794602681619,-1.615682823057664,0.012484182815304013,,,,
UGC00891,2113978482.2375915,0.4829154014817418,-8.149582328611267,2.2933264116421075,,,,
NGC2998,180906296604.19897,4.675240913473185,0.018567292991536758,238.39139101669414,,,,
NGC0055,15709903118.897488,4.195666442693925,-0.33382504689865067,21.54644889723106,,,,
NGC2683,,,,,,,,
UGC12632,5.199756972022899e+21,20855906.800611116,1.0634727210817223,10.807800438708997,,,,
